,eu_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
1830,Switzerland,CONGO (DEMOCRATIC REPUBLIC),KINSHASA,1554.0,703.0,732.0,0.5101045296167247,2018
1831,Switzerland,COSTA RICA,SAN JOSE,39.0,39.0,0.0,0.0,2018
1832,Switzerland,COTE D'IVOIRE,ABIDJAN,2022.0,1588.0,390.0,0.19716885743174925,2018
1833,Switzerland,CUBA,HAVANA,927.0,750.0,177.0,0.19093851132686085,2018
1834,Switzerland,DOMINICAN REPUBLIC,SANTO DOMINGO,1595.0,1094.0,496.0,0.3119496855345912,2018
1835,Switzerland,ECUADOR,QUITO,1574.0,1468.0,106.0,0.06734434561626429,2018
1836,Switzerland,EGYPT,CAIRO,4938.0,4135.0,723.0,0.14882667764512145,2018
1837,Switzerland,ETHIOPIA,ADDIS ABEBA,1270.0,1130.0,122.0,0.09744408945686901,2018
1838,Switzerland,FRANCE,PARIS,23.0,21.0,1.0,0.045454545454545456,2018
1839,Switzerland,GEORGIA,TBILISSI,87.0,68.0,19.0,0.21839080459770116,2018
1840,Switzerland,GERMANY,BERLIN,3.0,2.0,0.0,0.0,2018
1841,Switzerland,GERMANY,FRANKFURT/MAIN,10.0,7.0,3.0,0.3,2018
1842,Switzerland,GERMANY,MUNICH,3.0,3.0,0.0,0.0,2018
1843,Switzerland,GERMANY,STUTTGART,20.0,20.0,0.0,0.0,2018
1844,Switzerland,GHANA,ACCRA,3575.0,1886.0,1685.0,0.4718566227947354,2018
1845,Switzerland,GREECE,ATHENS,6.0,3.0,2.0,0.4,2018
1846,Switzerland,HONG KONG S.A.R.,HONG KONG,1230.0,1227.0,3.0,0.0024390243902439024,2018
1847,Switzerland,INDIA,NEW DELHI,161403.0,152719.0,8529.0,0.0528936793014487,2018
1848,Switzerland,INDONESIA,JAKARTA,8452.0,8222.0,228.0,0.02698224852071006,2018
1849,Switzerland,IRAN,TEHERAN,13330.0,11145.0,2047.0,0.15516979987871438,2018
1850,Switzerland,ISRAEL,TEL AVIV,227.0,225.0,2.0,0.00881057268722467,2018
1851,Switzerland,ITALY,MILAN,6.0,4.0,0.0,0.0,2018
1852,Switzerland,ITALY,ROME,1.0,1.0,0.0,0.0,2018
1853,Switzerland,JAPAN,TOKYO,744.0,722.0,22.0,0.02956989247311828,2018
1854,Switzerland,JORDAN,AMMAN,2263.0,1803.0,300.0,0.14265335235378032,2018
1855,Switzerland,KAZAKHSTAN,ASTANA,7852.0,7649.0,203.0,0.02585328578706062,2018
1856,Switzerland,KENYA,NAIROBI,3070.0,2679.0,337.0,0.11173740053050397,2018
1857,Switzerland,KOSOVO,PRISTINA,30712.0,190.0,6018.0,0.9693943298969072,2018
1858,Switzerland,KYRGYZSTAN,BISHKEK,4759.0,4381.0,376.0,0.07904141265503468,2018
1859,Switzerland,LEBANON,BEIRUT,3992.0,3228.0,453.0,0.12306438467807661,2018
1860,Switzerland,MADAGASCAR,ANTANANARIVO,976.0,801.0,175.0,0.17930327868852458,2018
1861,Switzerland,MEXICO,MEXICO CITY,76.0,73.0,3.0,0.039473684210526314,2018
1862,Switzerland,MOROCCO,RABAT,3902.0,3238.0,662.0,0.16974358974358975,2018
1863,Switzerland,NEPAL,KATHMANDU,3037.0,2383.0,650.0,0.21430926475436862,2018
1864,Switzerland,NETHERLANDS,THE HAGUE,3.0,3.0,0.0,0.0,2018
1865,Switzerland,NEW ZEALAND,WELLINGTON,247.0,247.0,0.0,0.0,2018
1866,Switzerland,NIGERIA,ABUJA,3408.0,2537.0,710.0,0.2186633815829997,2018
1867,Switzerland,PAKISTAN,ISLAMABAD,4401.0,2250.0,1811.0,0.44594927357793646,2018
1868,Switzerland,PALESTINIAN AUTHORITY,RAMALLAH,662.0,624.0,30.0,0.045871559633027525,2018
1869,Switzerland,PERU,LIMA,31.0,27.0,4.0,0.12903225806451613,2018
1870,Switzerland,PHILIPPINES,MANILA,6779.0,6198.0,579.0,0.08543603364320496,2018
1871,Switzerland,QATAR,DOHA,8816.0,8460.0,269.0,0.030816817504868827,2018
1872,Switzerland,ROMANIA,BUCHAREST,161.0,149.0,6.0,0.03870967741935484,2018
1873,Switzerland,RUSSIAN FEDERATION,MOSCOW,20303.0,20008.0,243.0,0.011999407436669794,2018
1874,Switzerland,SAUDI ARABIA,RIYADH,20467.0,19041.0,683.0,0.03462786453052119,2018
1875,Switzerland,SENEGAL,DAKAR,1525.0,1241.0,262.0,0.17431803060545575,2018
1876,Switzerland,SERBIA,BELGRADE,1013.0,1003.0,10.0,0.009871668311944718,2018
1877,Switzerland,SINGAPORE,SINGAPORE,3367.0,3342.0,21.0,0.006244424620874219,2018
1878,Switzerland,SOUTH AFRICA,CAPE TOWN,1217.0,1195.0,22.0,0.018077239112571898,2018
1879,Switzerland,SOUTH AFRICA,PRETORIA,7213.0,7089.0,89.0,0.012398996935079409,2018
1880,Switzerland,SOUTH KOREA,SEOUL,182.0,177.0,5.0,0.027472527472527472,2018
1881,Switzerland,SPAIN,BARCELONA,7.0,7.0,0.0,0.0,2018
1882,Switzerland,SPAIN,MADRID,2.0,1.0,0.0,0.0,2018
1883,Switzerland,SRI LANKA,COLOMBO,8503.0,6690.0,1566.0,0.18968023255813954,2018
1884,Switzerland,SUDAN,KHARTOUM,1060.0,684.0,221.0,0.24419889502762432,2018
1885,Switzerland,SWEDEN,STOCKHOLM,1.0,1.0,0.0,0.0,2018
1886,Switzerland,TAIWAN,TAIPEI,72.0,72.0,0.0,0.0,2018
1887,Switzerland,TANZANIA,DAR ES SALAAM,1093.0,1023.0,69.0,0.06318681318681318,2018
1888,Switzerland,THAILAND,BANGKOK,44189.0,42819.0,1364.0,0.030871602199941155,2018
1889,Switzerland,TUNISIA,TUNIS,3454.0,2680.0,744.0,0.21728971962616822,2018
1890,Switzerland,TURKEY,ISTANBUL,14852.0,13257.0,1442.0,0.09810191169467311,2018
1891,Switzerland,UKRAINE,KYIV,356.0,328.0,28.0,0.07865168539325842,2018
1892,Switzerland,UNITED ARAB EMIRATES,ABU DHABI,23355.0,20667.0,2519.0,0.10864314672647288,2018
1893,Switzerland,UNITED KINGDOM,LONDON,8503.0,8216.0,163.0,0.019453395393245018,2018
1894,Switzerland,USA,"ATLANTA, GA",1597.0,1592.0,3.0,0.0018808777429467085,2018
1895,Switzerland,USA,"NEW YORK, NY",3561.0,3444.0,17.0,0.004911875180583647,2018
1896,Switzerland,USA,"SAN FRANCISCO, CA",3642.0,3623.0,6.0,0.0016533480297602646,2018
1897,Switzerland,USA,"WASHINGTON, DC",1066.0,1022.0,30.0,0.028517110266159697,2018
1898,Switzerland,VENEZUELA,CARACAS,7.0,6.0,1.0,0.14285714285714285,2018
1899,Switzerland,VIETNAM,HO CHI MINH,3679.0,3334.0,301.0,0.0828060522696011,2018
